time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std,target
293.0,9.70751231074,9.3795202969,9.97065163367,0.17820257528499994,0.0,0.0,0.0,0.0,81.1518007734,81.1518007734,81.1518007734,1.00661125342,Car
17.0,10.4136235034,3.3243874571599994,14.6085355752,4.03183530328,0.597423225122,0.339193499042,0.912421216767,0.167045640237,77.2211248915,77.2211248915,77.2211248915,0.0,Walking
248.0,9.83848144314,9.79778912801,9.86490128737,0.0147577126384,0.00240236738364,0.00172778784266,0.0029926163282,0.000498914587559,36.6501782541,36.6501782541,36.6501782541,8.86104915173,Still
100.0,10.177561662899999,4.59513110133,17.636696067,3.55127096165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
51.0,9.9980879417,9.29520764259,11.146038176400001,0.3826160366170001,0.330283415294,0.0375571812283,0.480520467991,0.155730873069,80.814419672,80.814419672,80.814419672,3.94075560863,Car
83.0,9.60875021273,9.492200346319999,9.74929068792,0.0842725362768,0.0104151997051,0.00324696854164,0.0199287613611,0.0049469743948100005,89.759161852,89.759161852,89.759161852,0.00760427425501,Train
78.0,9.26305599273,8.712176959239999,9.96326427091,0.361960582421,0.447801623284,0.318240416552,0.544165851603,0.116563738283,74.1786107161,74.1786107161,74.1786107161,0.149747511778,Bus
7.0,9.8144774703,9.78004932846,9.85285248925,0.0161842987475,0.00162508155625,0.0,0.0031957935,0.0007314464482519999,0.0,0.0,0.0,0.0,Still
145.0,9.91802079279,5.37197658571,15.0882141403,3.43889405756,0.5509889246999999,0.165398607179,1.01856065797,0.25098910790999995,79.33051762720001,78.5883785143,80.0726567401,1.04954319863,Walking
148.0,10.5667939731,10.3508433337,10.9248719183,0.119702895519,0.0777592542372,0.0565339203981,0.126190327236,0.0110135299081,70.2696791341,70.2696791341,70.2696791341,2.72167146499,Train
61.0,9.69999107087,9.16760440079,10.1789419618,0.282550735848,0.216969293709,0.0036651915,0.918277366154,0.286568513215,69.7257752192,69.7257752192,69.7257752192,3.60539829117,Train
83.0,9.973950776239999,9.14068713453,10.8507776819,0.50326469381,0.288258990447,0.023984554836,1.39121253122,0.302894656238,86.1704345792,86.1704345792,86.1704345792,0.841268007691,Car
97.0,9.803426598,8.87001052178,10.305796734600001,0.18285079278,0.0105552617519,0.00634829770502,0.0147622257988,0.00594954561153,48.3839567728,45.6660245741,51.1018889716,3.84373657708,Still
77.0,10.3979823352,2.86648925351,15.540414668199999,4.67546160008,0.6740224610079999,0.153709978104,1.32259828678,0.378769338085,78.1953982947,78.1953982947,78.1953982947,3.66441060121,Walking
391.0,10.0264399022,9.98829129838,10.0608075638,0.0249589566833,0.014269354228100004,0.00415246571745,0.0388428745784,0.00900552124173,89.76085605370001,89.76085605370001,89.76085605370001,0.0295550712281,Walking
43.0,10.0073437575,9.99067576843,10.0179342693,0.0108545505967,0.006786161232180001,0.00134710132538,0.0125309316779,0.00302594847278,89.7825690266,89.7825690266,89.7825690266,0.0019946904997300004,Still
92.0,9.95758485162,9.785057790069999,10.2229174838,0.118743446477,0.008948092251549999,0.0026093544661,0.0136835699878,0.00352699593583,75.8674249784,75.8674249784,75.8674249784,7.094040628169999,Car
94.0,9.79716407521,9.48345644154,10.127350715599999,0.097744994068,0.0177238757897,0.00791771841953,0.0307866391756,0.008971763469290002,81.12131858859999,81.12131858859999,81.12131858859999,1.46463274856,Bus
51.0,9.66070433788,8.975849898239998,9.90197255417,0.229876449812,0.05107345993480001,0.00733928721976,0.212060022793,0.0408254808186,86.7794830173,86.7794830173,86.7794830173,0.0,Bus
42.0,9.76464503484,9.69224871318,9.86882355159,0.0405039909841,0.0,0.0,0.0,0.0,42.797581728000004,42.797581728000004,42.797581728000004,1.83329959867,Still
82.0,9.59480181149,9.572264648110002,9.61439872126,0.0147175755534,0.00947970447206,0.00292145045059,0.0183786520198,0.00411182943598,78.9525949477,78.9525949477,78.9525949477,0.00418796609254,Train
132.0,9.85328055109,9.797770406369999,9.894212993430001,0.0183523818256,0.00192194357091,0.00172778784266,0.0021160992991600003,0.000274577664104,0.0,0.0,0.0,0.0,Still
361.0,9.83989747365,9.82732067729,9.85614396337,0.008507082878270001,0.00448815453795,0.00440501204575,0.00457129703015,0.000117581240079,38.689969024899995,38.689969024899995,38.689969024899995,0.111673103075,Still
137.0,9.96746698165,5.05498479305,15.159816506099999,2.94647661702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
141.0,9.86899977953,9.81887131899,9.9584277963,0.0298066180461,0.00732518139486,0.00172778784266,0.0129871733871,0.0023287881079,73.0950786651,73.0950786651,73.0950786651,4.33438278186,Train
60.0,10.0827153764,6.1848312016,18.0306797374,3.60902704872,1.41522736117,0.544917298792,2.8606212496200003,0.722808988391,88.62566663610001,88.62566663610001,88.62566663610001,0.0,Walking
9.0,11.063908234000001,1.12669007858,17.3733437719,3.76585599091,0.16964793171300002,0.0541159027603,0.315026470532,0.13299132192399998,0.0,0.0,0.0,0.0,Car
12.0,10.0085220256,8.900964578,10.6883330626,0.214622287251,0.182937067869,0.00878439588716,1.03067020509,0.227895858308,0.0,0.0,0.0,0.0,Bus
280.0,9.67138085764,9.393890159,10.170941242,0.276134379383,0.0761899448504,0.0253343421877,0.186609082843,0.04434917589319999,80.4691647529,80.4691647529,80.4691647529,2.07757800111,Train
64.0,9.608603243500001,9.05500060534,10.1380230289,0.25998261945,0.0925492147457,0.0423871076789,0.197488838582,0.0430468526308,86.7794830173,86.7794830173,86.7794830173,0.0,Bus
63.0,9.5058121139,8.91525005113,10.0468373924,0.358823240242,0.155204536072,0.0370180167806,0.518407226035,0.09721537774,86.7794830173,86.7794830173,86.7794830173,0.0,Bus
13.0,9.88938517153,9.20092838376,10.9225311152,0.223594599016,0.151543752347,0.0031957935,0.9003230544159999,0.16653117291,0.0,0.0,0.0,0.0,Bus
19.0,9.74502002112,8.70628855084,10.9299029652,0.558991828563,0.0349039319655,0.004643380165989999,0.0577703427267,0.017673314162999998,79.9021691549,79.9021691549,79.9021691549,4.2995880608,Train
82.0,10.1997709729,8.206892565710001,12.0911694134,0.721436978353,0.0,0.0,0.0,0.0,78.8773794656,74.8340596792,82.92069925210002,5.7181176790100015,Bus
102.0,9.83500550697,8.86148709282,11.414554456,0.599742853584,0.024980771831900003,0.004881655206399999,0.06147231349140001,0.016927436033,84.77797584460002,84.77797584460002,84.77797584460002,0.490844100094,Car
53.0,9.82906502457,8.34509748526,10.916144171,0.763368573732,0.0324742047373,0.0178990796835,0.0768185244552,0.0122136529146,89.8238709459,89.8238709459,89.8238709459,0.0125313505448,Car
183.0,9.85434533406,8.14818436033,10.5700846296,0.467372546784,0.4333891384220001,0.031833410887500004,0.960047397189,0.246723978572,0.0,0.0,0.0,0.0,Car
122.0,9.748928558860001,9.72504423604,9.77327606852,0.013144248245,0.005746187363090001,0.00172778784266,0.0137138903599,0.00413098694539,68.0383450104,68.0383450104,68.0383450104,0.0229225147158,Train
72.0,9.8290048273,9.81173260226,9.84666938661,0.0108238495778,0.0017375782264900002,0.0010652645,0.00301302300683,0.000572298560376,44.296876961,44.296876961,44.296876961,0.495717309745,Still
9.0,9.65601346828,9.49257953694,9.864472751889998,0.12396485999000002,0.0252310817129,0.0168285765223,0.0323059411136,0.0045769812461000006,89.6388799856,89.6388799856,89.6388799856,1.74912728292,Train
439.0,10.10607209,9.69022370413,10.4234627137,0.22040256485,0.0172224785449,0.0031646449284699995,0.038937248823,0.00887425554857,89.75633744790001,89.75633744790001,89.75633744790001,0.122969183184,Train
19.0,9.86513630709,8.796567014389998,11.0915014527,0.321168453087,0.116318795946,0.041538835235300005,0.264582937022,0.101865200804,46.5675920688,46.5675920688,46.5675920688,1.4878586674399998,Still
24.0,9.117015661269999,4.27754443837,13.88808788,3.75820362698,0.7845876150419999,0.306140010552,1.84357766092,0.35248487238000004,82.5983071501,82.5983071501,82.5983071501,0.0,Walking
102.0,9.688199915,9.38219316643,10.0346827429,0.235855949417,0.0223125107691,0.00237150253759,0.0599904700742,0.0150828745305,89.7569024022,89.7569024022,89.7569024022,0.0157220656995,Train
17.0,9.72820927937,9.111534979249999,10.1546803339,0.210600142981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
47.0,9.71348061048,9.2418133896,10.1727302612,0.264981188249,0.0186808324789,0.00301302300683,0.0474730424637,0.011341445398,85.4465808655,85.4465808655,85.4465808655,3.94075560863,Car
43.0,10.6831493615,2.20776335698,14.4299100315,4.189774419130002,0.6817993742180001,0.0888393862142,1.19658576304,0.254491126713,76.87586396649999,76.87586396649999,76.87586396649999,0.0,Walking
98.0,9.64523099021,9.44351233369,9.80958236138,0.104502417609,0.0334750795916,0.0117191276642,0.0544275104512,0.0119447182145,89.71471237760002,89.71471237760002,89.71471237760002,2.76369548999,Train
331.0,9.92946679753,9.89840140361,9.94276223307,0.0148023543753,0.023029499319,0.00459803802307,0.104116596056,0.0256459902851,89.8947765612,89.8947765612,89.8947765612,2.09944142713,Still
10.0,9.79709972873,8.52632017545,11.734833323599998,0.7694444796400001,0.0508226011532,0.0101059858856,0.105847837774,0.025190251052,82.0760744191,82.0760744191,82.0760744191,3.89524019975,Car
14.0,9.8750105865,9.73551465467,10.2386615334,0.145647550392,0.0104156957693,0.00238200383602,0.0230943827039,0.005758912103439999,66.8721101621,66.8721101621,66.8721101621,4.1029974088999985,Car
89.0,9.64529589513,8.721731274560003,10.348875894299999,0.365005284026,0.034610096585699995,0.0273878642158,0.0386442957491,0.006268929694180001,81.5850724486,81.5850724486,81.5850724486,8.759830272610001,Car
320.0,9.56937535552,6.54216629081,11.2202737587,1.03630357361,0.024612362239900005,0.00580536278287,0.0618931503527,0.0140787282884,0.0,0.0,0.0,0.0,Car
45.0,9.800140258899999,9.79124520435,9.8151234278,0.0069424740939,0.004972910658399999,0.00172778784266,0.008894332295089999,0.0029699143176900003,57.8329242284,55.2835226478,60.382325808900006,3.60539829117,Train
445.0,9.075212704010001,9.01224277385,9.18734022134,0.0706047627162,0.0695025486235,0.0258401409136,0.144649772791,0.0481404948783,6.020599913280001,6.020599913280001,6.020599913280001,0.0,Walking
52.0,10.0862535613,7.92387089748,12.457990929500001,1.02312079417,0.0,0.0,0.0,0.0,80.0090004536,79.9643146474,80.05368625979999,0.0631952731563,Car
297.0,10.7592504127,6.2336403154900015,19.4636057297,3.46059068582,1.3623970551499998,0.239254798994,2.92961338448,0.8485011806080001,89.7566199297,89.7566199297,89.7566199297,0.0370652799612,Walking
12.0,9.50556248185,8.813771491499999,10.250974948,0.453394151421,0.0993607698485,0.0333929178254,0.204307998657,0.0464734806997,89.7478587212,89.7478587212,89.7478587212,0.0145638487904,Bus
120.0,9.51703253084,8.89198449079,10.0886918901,0.368716911864,0.028951999629700007,0.00526693532523,0.08562954754730001,0.0175478695797,89.7755253089,89.7755253089,89.7755253089,0.0187537594982,Train
65.0,9.76266988505,7.9089928564,11.9401923836,0.793424572572,0.0,0.0,0.0,0.0,70.42799256229999,70.42799256229999,70.42799256229999,2.8408443933700003,Bus
237.0,9.83135574613,9.81683429092,9.86524527495,0.0121133178889,0.0036651915,0.0036651915,0.0036651915,0.0013006695953900005,0.0,0.0,0.0,0.0,Still
26.0,9.74969065904,9.38619916158,10.5475995036,0.133471853989,0.051441693427800014,0.0303471570849,0.07253622977060001,0.029832179388,80.8273502513,80.0407280452,81.6139724574,1.11245179235,Still
86.0,9.63829162335,9.59867571815,9.65393483434,0.017420750176299998,0.00722656206293,0.0026709854924000004,0.0141475715934,0.0034460802109299994,51.8212921405,51.8212921405,51.8212921405,1.70550943683,Still
119.0,9.60344372159,9.548022265750001,9.63594566037,0.0245110694929,0.00789248143067,0.00260013528323,0.015107819341799996,0.00325980980199,89.0498356558,89.0498356558,89.0498356558,0.18659298125,Bus
75.0,9.63723712439,9.62141668271,9.6549716551,0.0142868104692,0.00733838584664,0.0028654851777600004,0.0145988023961,0.0036818469842,56.6373954856,56.6373954856,56.6373954856,0.431906370395,Still
96.0,9.70260316136,8.0126812616,11.0825687907,0.553490659379,0.0,0.0,0.0,0.0,81.3712305083,80.971943168,81.7705178486,0.564677571931,Car
363.0,9.814991453760001,9.77182227988,9.85337411472,0.0148890533417,0.00182674166096,0.0,0.004519534510239999,0.000800909678481,0.0,0.0,0.0,0.0,Still
7.0,9.91761219398,6.50869257869,12.0535479636,1.1509718697,0.0,0.0,0.0,0.0,53.4419571587,53.4419571587,53.4419571587,1.40011388871,Walking
89.0,9.63510740304,9.50368163021,9.71017438539,0.061950335928,0.0068813864521,0.0017212022341600002,0.0163186814105,0.00326078489419,89.1509772082,89.1509772082,89.1509772082,0.00760427425501,Train
10.0,9.85004738431,9.82546646244,9.90131915819,0.0153565907876,0.0024433490468600003,0.0010652645,0.003533082558530001,0.000796477165975,0.0,0.0,0.0,0.0,Still
370.0,9.87174010267,9.35815752969,10.9680574399,0.195484669938,0.018748567272400003,0.0115903530953,0.0328734065596,0.0122328447329,78.05528287850001,78.05528287850001,78.05528287850001,4.77339592065,Still
59.0,9.94479040775,9.92172447095,9.99437183429,0.018698236703,0.0108251525882,0.00272765528923,0.035154783245300004,0.00640091941206,88.94285041100002,88.94285041100002,88.94285041100002,4.271333189180002,Still
120.0,9.779122849550001,9.0631308885,10.5359037672,0.433053212345,0.0183818749424,0.00536408831593,0.0374370368584,0.0073434908982,0.0,0.0,0.0,0.0,Car
20.0,9.06114568947,8.24622015153,9.56396733902,0.451772842813,0.0450412859846,0.0207825906295,0.0992080906242,0.0273672639483,72.5595997966,72.5595997966,72.5595997966,0.0,Bus
9.0,9.68762936517,9.64931486016,9.7143140989,0.0195750168494,0.0257813026763,0.00509026429154,0.0935724211713,0.023668451077700003,83.9268404028,83.9268404028,83.9268404028,0.0,Bus
81.0,10.3932093081,7.75671632092,13.204220246099998,1.5684576953600002,0.2132947961,0.0243064896459,0.6481066284870001,0.142472989523,89.759161852,89.759161852,89.759161852,0.0341264740581,Bus
12.0,9.75866116392,7.67426763452,10.6675762489,0.666101319722,0.0561601617639,0.010632858281,0.0986378641574,0.029346829908,89.79776399100002,89.79776399100002,89.79776399100002,0.0398745246815,Car
28.0,9.78721641845,9.48204529259,10.0750060719,0.15677259262499998,0.0148065133715,0.0026093544661,0.0300736817083,0.0069850760567,0.0,0.0,0.0,0.0,Bus
118.0,10.5699835455,10.365772725700001,10.787029176199999,0.105575976923,0.0764729603577,0.0642408373758,0.0954127777415,0.00621811567168,69.8019801013,69.8019801013,69.8019801013,0.417732228019,Train
104.0,9.82471627345,9.79422629152,9.84662572558,0.0134478459204,0.00178250739906,0.0,0.003533082558530001,0.0006737907474580001,43.167249841899995,43.167249841899995,43.167249841899995,2.32594980367,Still
66.0,10.051328341,7.937134468119999,13.3203873973,1.27251724328,0.0350711266061,0.0227976543106,0.061555326796,0.0183114631366,82.2382112033,82.0596446104,82.4357913772,0.18879283551,Car
118.0,10.73141151,6.408028312690001,13.373865065999999,2.36053453526,1.1561114547600002,0.160953062687,2.93787352538,0.718687901949,89.77721632219999,89.77721632219999,89.77721632219999,0.0369324861256,Walking
456.0,10.0006789226,9.9833059655,10.0249297914,0.0171625489667,0.00558480316907,0.00244921389613,0.0105687134657,0.00275805300093,85.6533484064,85.6533484064,85.6533484064,20.275488921300003,Still
10.0,9.97533818261,8.82617414285,11.2324705208,0.512621373874,0.0,0.0,0.0,0.0,69.9909925181,69.9909925181,69.9909925181,0.895506338743,Car
20.0,9.57794221495,9.51456553306,9.67620530532,0.0291100100013,0.0,0.0,0.0,0.0,55.402305895699996,55.402305895699996,55.402305895699996,0.0,Still
4.0,9.97683219053,8.539911512889999,11.4633036763,0.323938260209,0.142567892915,0.00714601135898,0.436244986964,0.101316419751,0.0,0.0,0.0,0.0,Bus
354.0,10.1122515972,10.0890466633,10.1281212303,0.0105243085112,0.010616883780200002,0.00241884286455,0.0426630883861,0.00885454952406,82.51417851949999,82.51417851949999,82.51417851949999,0.13944018564000002,Still
44.0,9.8292938178,9.46732894162,10.145013396,0.17165222773299998,0.00978229886216,0.00398585470511,0.0176654116771,0.00478067959579,0.0,0.0,0.0,0.0,Train
355.0,9.81170996528,9.67410145449,9.91913570766,0.047772423427599985,0.0158109593077,0.0128136170604,0.018808301555,0.00423888205721,0.0,0.0,0.0,0.0,Still
74.0,11.588556835599999,7.286308072789999,17.7136577638,3.65332723754,1.4722788477700002,0.38554855235,3.458758929830001,0.830282737815,89.7172665919,89.7172665919,89.7172665919,0.0281768883589,Walking
6.0,12.2361801533,2.73692863455,45.514858732600004,7.435422506799999,2.49657051559,0.450944193568,4.54294254883,0.988348742395,0.0,0.0,0.0,0.0,Walking
58.0,9.65169536543,9.36012419896,9.93343948263,0.154825049086,0.0137659532196,0.0031792887124899995,0.0373433600612,0.00863932824762,89.6851423951,89.6851423951,89.6851423951,0.0,Train
300.0,10.110899440299999,9.74083556823,10.3142860161,0.15065653770600002,0.0371520623687,0.005763743628020001,0.107427676231,0.029433312001099995,89.7611383885,89.7611383885,89.7611383885,0.0223275056476,Train
182.0,9.4568082685,8.990010011319999,10.0940559487,0.318795267312,0.129309749434,0.00880421523499,0.430921550023,0.102078006509,88.8596352715,88.47310785149998,89.24616269139999,0.546632319569,Car
52.0,10.4617506516,9.12619839916,13.8353182938,1.4112497978799998,0.16137987569700002,0.0240102707561,0.34749395264300004,0.08152837134289999,89.7458791601,89.7458791601,89.7458791601,0.003797002669,Bus
15.0,9.68745645214,9.40371603069,10.1399075891,0.190371025945,0.128485831419,0.0378074085242,0.34246149726400005,0.075264298553,89.7758071673,89.7758071673,89.7758071673,0.0145638487904,Bus
39.0,9.47413766536,7.575896963710001,10.316263662799999,1.10910136722,0.29931943847,0.066763995389,0.677594777322,0.162204077974,89.7388056141,89.7388056141,89.7388056141,0.034498712539699994,Bus
243.0,9.814459545739998,9.77440258039,9.85077544132,0.017580303486,0.00184484356669,0.0,0.00398585470511,0.000825711978024,0.0,0.0,0.0,0.0,Still
263.0,9.81499782762,8.95025190622,10.776404462,0.426411039629,0.0235668837783,0.0101197989532,0.0450003008193,0.00760943829981,89.7574673198,89.7574673198,89.7574673198,0.08112427603950001,Car
56.0,9.652507014680001,7.67564202751,11.854620667899999,0.7772585562809999,0.0,0.0,0.0,0.0,66.7691298721,66.7691298721,66.7691298721,2.58080196001,Train
12.0,9.45042197668,9.42999142324,9.46962594912,0.0162028875272,0.00700059714772,0.00180763521346,0.0141716450494,0.00361558205057,49.9385929615,49.9385929615,49.9385929615,12.131488414200001,Still
